Date,RKLB,PL,VST,ACHR,BKSY,VRT,UEC,GOOG,RDW,GLW,TLN,TSSI,BE,IDR,ATRO,LHX,CRC,VOYG,UAMY
2012-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036397294845570416,0.0,-0.000794552706417595,0.0,0.06666667109629643,0.0,0.07692306690617112,-0.03211217847981385,-0.005466824190343611,0.0,0.0,-0.015624985453287388
2012-12-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.035433037618109675,-0.008891322137278834,0.0,-0.008743716141752178,0.0,0.0,0.0,0.0,-0.03598127816110186,-0.01649012658369642,0.0,0.0,-0.02116400116542072
2012-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.04489791549321209,0.01052824823415377,0.0,0.012028384404409564,0.0,0.0,0.0,0.4285713764431496,0.10906452486068341,0.013454590982341585,0.0,0.0,-0.04864866602279028
2013-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.03515631039489864,0.022434922802496926,0.0,0.01901754225051966,0.0,0.0,0.0,0.0,0.07561179550618191,0.02553117644124514,0.0,0.0,0.1704545192723399
2013-01-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.003773581184905783,0.0005808149605079915,0.0,-0.00699830709724969,0.0,0.0,0.0,0.0,-0.017066243766307165,-0.015335691196931678,0.0,0.0,-0.024271822178809965
2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019760325886429175,0.0,-0.003132290700177065,0.0,0.0,0.0,0.0,-0.015709006950256565,0.008899806297922641,0.0,0.0,0.049751196553550425
2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.011363715381797812,-0.004363157692933828,0.0,-0.007855280765759809,0.0,-0.04166662801215193,0.0,0.0,-0.005879792308351672,0.003809185928879577,0.0,0.0,0.00947877739067482
2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.011494242377680486,-0.0019735558753092297,0.0,-0.011876521550920227,0.0,0.08695650212665451,0.0,-0.25000002132142884,0.0038023173224970286,-0.02316748269972957,0.0,0.0,0.018779323827063488
2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.015503861621296355,0.0065730682898546,0.0,-0.00641036013282148,0.0,0.0,0.0,0.0666667196952404,0.010521817172398418,0.02228578067241438,0.0,0.0,0.0
2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.019685020925196528,0.00455197516882655,0.0,0.019354943776134448,0.0,0.2799999714000001,0.0,0.0,-0.0012494601622790036,0.0008002868914729344,0.0,0.0,0.03225803259848492
2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.004016060386284215,-0.0020093772282336886,0.0,-0.01503183726393964,0.0,0.0,0.0,-0.06250004660714259,-0.00917426397811738,-0.005795926975799226,0.0,0.0,0.04017853295459983
2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.028225779339067447,-0.022622064289859467,0.0,0.004015973065441436,0.0,0.0,0.0,0.0,-0.004208783394167748,-0.011256196565006649,0.0,0.0,-0.07725314772292502
2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.058091228844718845,0.002322835252696498,0.0,0.009599845431871756,0.0,0.0,0.0,0.0,-0.006339810867736384,0.009351969200455112,0.0,0.0,-0.018604743500049814
2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.01960782479815415,-0.01343569488528673,0.0,-0.00792385551440511,0.0,-0.06249994186523322,0.0,0.0,-0.02296897594978009,-0.003222925437432078,0.0,0.0,0.014218109616815022
2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005411080460563045,0.0,-0.017571967588831394,0.0,0.0,0.0,0.0,0.014366538789692962,0.00484962452096549,0.0,0.0,0.014018677537121826
2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999980919999993,-0.009573764633905135,0.0,-0.016259903419452493,0.0,0.049999950350002154,0.0,0.0,-0.005150231492519919,0.004222597914177895,0.0,0.0,0.004608290390961889
2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.020408143398584322,-0.002327959906061161,0.0,0.017355494423472617,0.0,0.0,0.0,0.0,-0.016824783826672407,-0.0018017818842547273,0.0,0.0,-0.00458715146494415
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05496042386546751,0.0,-0.006498781226661032,0.0,0.04761909718820889,0.0,0.0,0.008775839957966936,-0.006018544699984529,0.0,0.0,-0.009216580735841085
2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.04399995804000001,0.017140949223916513,0.0,-0.005723776652480805,0.0,0.015151500156107112,0.0,0.0,-0.00043506234310053404,-0.0014126790875238493,0.0,0.0,-0.027907059784961108
2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007159623478305566,0.0,0.0065790552121332,0.0,0.1044775985898867,0.0,-0.013333275748568907,0.0,0.0002022237503105373,0.0,0.0,0.004784684598337918
2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.037656965962252875,-0.003900889279381037,0.0,-0.007353220562988261,0.0,-0.02702700086924792,0.0,0.0,-0.0008703086273512683,-0.004849525798793053,0.0,0.0,-0.023809502176869946
2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.056521686389601866,0.0039294593174739045,0.0,0.006584685650689481,0.0,0.027777750146606106,0.0,-0.12162160769331132,0.013501729162102905,-0.04385773032343454,0.0,0.0,0.014634132730755312
2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.004608290390961889,0.00019902960183904028,0.0,-0.018806253421899788,0.0,0.13513508515704964,0.0,0.0,-0.011602839841800106,-0.004034873241619552,0.0,0.0,-0.0480768789751278
2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.04166662528935339,0.0024673130426067225,0.0,0.0,0.0,0.0,0.0,0.07692306690617112,-0.003913080245555922,-0.014925413559077838,0.0,0.0,0.08080812336190135
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.039999961866666656,0.026346792104933403,0.0,-0.007500393524028093,0.0,0.0,0.0,0.14285712548105,0.05543423405226933,0.0017316941154068566,0.0,0.0,-0.023364573948157163
2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.012820501068375512,-0.02137695396737238,0.0,-0.01007518791979678,0.0,0.0,0.0,-0.09999998939285726,-0.04425141547468159,-0.012964884523500086,0.0,0.0,-0.06220090020901292
2013-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004329000280354434,0.008853572728712678,0.0,0.014418847428492754,0.0,0.0,0.0,0.11111109801587338,0.05149284209517058,0.013791998480309653,0.0,0.0,-0.020408204195126234
2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.004310340813763247,0.005785318339555756,0.0,0.018394842446611603,0.0,0.0,0.0,-0.012500051910714238,0.012757189624648335,0.004102410342197604,0.0,0.0,-0.005208328501790205
2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.004329000323644694,0.004907979010508878,0.0,0.01149401192434829,0.0,0.0,0.0,0.0,0.0016253305675262286,0.000645130175725761,0.0,0.0,0.03141364557550563
2013-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.08260872223497229,0.014755380995476797,0.0,-0.003246595335454794,0.0,0.0,0.0,-0.17721512645866877,0.010547687091730928,0.001934247755718932,0.0,0.0,0.005076137235950462
2013-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.004016060426444756,-0.0037562422766193038,0.0,0.013029634910557197,0.0,0.0,0.0,-0.23076926599323655,0.050180687989228145,-0.0017156744578924465,0.0,0.0,0.005050500153300774
2013-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.023999977120000127,-0.002198290841664452,0.0,0.010449647523864902,0.0,0.0,0.0,0.1999999829714283,0.030198739477225844,0.004512133504695148,0.0,0.0,0.015075362440595041
2013-02-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.023437478179931248,0.0027667744004380435,0.0,0.016706564618729658,0.0,-0.16666665484126952,0.0,-0.16666665484126952,0.015955560154086834,0.007486965218374664,0.0,0.0,-0.004950490343838987
2013-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.031999969479999946,0.006335814960627628,0.0,0.013301895969823452,0.0,0.14285717928571495,0.0,0.1999999829714283,-0.00913077479564095,0.013588312360254262,0.0,0.0,0.03482583757753499
2013-02-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.015503861621296355,0.006435464309036298,0.0,-0.012355115021617125,0.0,0.0,0.0,0.0,0.012163551321260568,-0.0027235982231690326,0.0,0.0,-0.028846127404307365
2013-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.007874008346456574,0.017606510981008627,0.0,0.008600661511331209,0.0,0.0,0.0,0.16666672579365271,0.007647533080977764,0.0008402557625584173,0.0,0.0,0.0
2013-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.05078129582214452,-0.017834889050364455,0.0,-0.02093011842310133,0.0,0.0,0.0,0.14285712548105,-0.001445586747741534,-0.003987556446165663,0.0,0.0,-0.05940594348250183
2013-02-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.055762116026173536,0.003874048424752141,0.0,-0.009501237872085566,0.0,0.0,0.0,0.0,-0.00470503935619937,-0.009692349660581079,0.0,0.0,-0.06842105101495843
2013-02-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.007874008385826525,0.00525437952029284,0.0,0.007993213887545148,0.0,0.0,0.0,-0.37500001330357147,0.007272696791138289,0.0208509554088383,0.0,0.0,0.045197764838009746
2013-02-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555550300044054,-0.0111790711413422,0.0,-0.02061838203095845,0.0,0.0,0.0,0.0,-0.007942197140668794,-0.018340530779572095,0.0,0.0,-0.04864866602279028
2013-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.02941173526693186,-0.0008093562657031095,0.0,0.0024470687736526386,0.0,0.0,0.0,0.1999999829714283,0.0007277908354748064,0.004458277621416373,0.0,0.0,-0.011363625629519425
2013-02-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.02448977209462777,0.012213233747591978,0.0,0.02441000551340311,0.0,0.0,0.0,0.0,-0.00036363076632806024,0.015852633757966084,0.0,0.0,0.05172415684403475
2013-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.03347286970238317,0.0017754598582526704,0.0,0.0015881050606112446,0.0,0.0,0.0,0.0,0.0021825782761812906,0.00020830042112640612,0.0,0.0,0.021857902165189014
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.004329000280354434,0.006228152099265527,0.0,-0.00713683355629624,0.0,0.0,0.0,0.3333333806349221,0.0025408770722201712,-0.0074892240443718006,0.0,0.0,-0.021390353902313475
2013-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.008620681713733314,0.018990550429947683,0.0,-0.011181989497966893,0.0,-0.05000002600624964,0.0,-0.37500001330357147,0.005068793722622145,-0.007964573494258054,0.0,0.0,-0.02185796724715483
2013-03-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00427350037037022,0.020815570321603083,0.0,0.011308440359302896,0.0,-0.05263152947368355,0.0,0.6000000340571436,0.03206050876901445,0.005749770602856419,0.0,0.0,0.022346414442122153
2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008609530083539485,0.0,0.0031951049881249194,0.0,0.04166662528935339,0.0,0.0,0.00034903476435266256,-0.03175979003727347,0.0,0.0,-0.08196726332437398
2013-03-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.004291841556852916,0.0014674357033681584,0.0,0.00796165277038452,0.0,0.0,0.0,0.0,-0.012212188759478493,0.00021879226090759651,0.0,0.0,0.029761948311013198
2013-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.03448282952735027,-0.0012971999504448606,0.0,0.003949382770912724,0.0,-0.05333336200000005,0.0,0.0,0.006711464575287929,-0.006996323525794379,0.0,0.0,0.034682047478365785
2013-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.004166662501041918,0.003968666123183695,0.0,-0.006294073008643708,0.0,0.028169072120612704,0.0,0.0,-0.0035087964506351765,-0.01320966460160633,0.0,0.0,0.08379893770544111
2013-03-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.024896339860536965,-0.008636650627737441,0.0,0.003166969642467876,0.0,0.0,0.0,-0.3000000213035714,-0.0038732587238962113,0.0024537402296143096,0.0,0.0,0.02061853645392775
2013-03-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.021276576310547135,-0.002779049084679186,0.0,-0.0023674735400683877,0.0,-0.04109593180146265,0.0,0.0,0.010604528453690643,0.007345144431539552,0.0,0.0,0.005050500153300774
2013-03-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.026086932193194134,-0.0045679790699623135,0.0,0.013449327514772458,0.0,0.11428569237142816,0.0,0.0,0.00034976725814783727,-0.008174986941434481,0.0,0.0,0.005025120830282059
2013-03-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.013392844318199981,-0.008812703376935405,0.0,0.008586535419385477,0.0,0.02564107850427555,0.0,0.0,0.0003496449555817627,-0.01180671432117919,0.0,0.0,-0.024999976150000047
2013-03-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.004524882455928414,-0.00799459842975514,0.0,-0.0054177493398746,0.0,0.0,0.0,0.0,-0.007689656970025993,-0.0013526405352941584,0.0,0.0,-0.03076926181143902
2013-03-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.031818150810124735,0.004369974928841502,0.0,-0.001556475371647159,0.0,0.0,0.0,0.0,0.0028179291451526645,0.006997670979977277,0.0,0.0,-0.052910065902970316
2013-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0469483095441845,0.0041783724738087,0.0,0.02727967207746218,0.0,0.0,0.0,0.07142856602587444,0.030909724958809726,0.008294430213936499,0.0,0.0,0.022346414442122153
2013-03-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.022421503081501815,-0.004234672127989114,0.0,-0.014415313743539326,0.0,-0.02500005025312435,0.0,-0.04999999644047615,-0.031686587441302705,-0.01889740918293381,0.0,0.0,-0.032786918357071704
2013-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.032110060116994577,-0.001171022569436797,0.0,0.0046189008593575664,0.0,0.0,0.0,0.0,0.020056305391752183,-0.003172830272987315,0.0,0.0,0.033898340478790034
2013-03-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.008888880400000132,-0.0008268822387446084,0.0,-0.0030654401202615533,0.0,0.0,0.0,0.0,0.003449489537701078,0.014549305429077064,0.0,0.0,-0.02185796724715483
2013-03-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.04484300620784676,0.0034336236293679434,0.0,0.007686270228057346,0.0,-0.03846150320512687,0.0,0.0,0.0175318358457508,0.006049731228022992,0.0,0.0,-0.016759760915389332
2013-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0328638166856241,-0.012013364712109342,0.0,0.0030510174001954216,0.0,-0.09333332373333336,0.0,0.0,0.0027026610168796594,0.00868620489644445,0.0,0.0,-0.011363625629519425
2013-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010552559940501638,0.0,0.013688701574780637,0.0,0.02941173630622873,0.0,0.0,0.004716983976535749,0.023183414297987204,0.0,0.0,-0.005747120888162316
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.027272700681405637,0.008814123632319149,0.0,0.0,0.0,0.028571486914286792,0.0,-0.017543858376203647,-0.046277704500577777,-0.006473599610070102,0.0,0.0,-0.04624279885362004
2013-04-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.07943928409664447,0.014790476473782732,0.0,0.0,0.0,-0.013888957920522027,0.0,0.0,-0.017229226266907705,0.004560751301658339,0.0,0.0,-0.0606060759651057
2013-04-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.020304609400653817,-0.00841290341180101,0.0,0.000749728890925283,0.0,0.028169072120612704,0.0,0.0,-0.010375671473264236,-0.009729821398861804,0.0,0.0,0.0
2013-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.02072543118553627,-0.013805572276051725,0.0,0.0,0.0,-0.04109593180146265,0.0,0.0,-0.013376673456409804,-0.011571708552417737,0.0,0.0,-0.038709641707387
2013-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.015228411657090213,-0.015118099806099572,0.0,-0.002248471080910197,0.0,0.0,0.0,0.0,0.008794376614006838,-0.01656716509152034,0.0,0.0,-0.01342280588757283
2013-04-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.024999976150000047,-0.010471935106042607,0.0,0.00300468507046725,0.0,0.0,0.0,0.0,0.00036323451658493155,0.004941639244785412,0.0,0.0,0.006802714493498341
2013-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.015384600341617816,0.003613747598388839,0.0,0.0,0.0,-0.07142858964285737,0.0,0.0,0.0,0.004693705895762568,0.0,0.0,0.0337837511180612
2013-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.020202000714213186,0.01611263712539479,0.0,0.003746130679409765,0.0,0.0,0.0,0.16071434948296437,0.014161246335515854,0.01913239734576888,0.0,0.0,0.16993463749028148
2013-04-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.03960392299823523,0.000265712136153784,0.0,-0.0022393669460085697,0.0,0.0,0.0,-0.13846158579374335,-0.00107409732721786,0.016372190375483653,0.0,0.0,0.0335195883670929
2013-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.02061853645392775,-0.0004301741999377384,0.0,-0.005235498280273032,0.0,0.0,0.0,0.0,0.011111100409754604,-0.05369455302094239,0.0,0.0,-0.005405400146676564
2013-04-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.1363636254522499,-0.010277804767084064,0.0,-0.012781727888471539,0.0,0.0,0.0,0.0,-0.03190356526776705,-0.028597544620922566,0.0,0.0,-0.16304351415997098
2013-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.005847947530522202,0.01463041990125391,0.0,0.0038077149297268686,0.0,0.07692309804733788,0.0,0.0,-0.010252660644370581,-0.010280008009303843,0.0,0.0,0.07142858248144734
2013-04-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.08139533916982156,-0.013625332339213925,0.0,-0.016691767074615504,0.0,0.0,0.0,0.0,-0.03477621864740388,-0.015344778889666566,0.0,0.0,-0.09090907779614299
2013-04-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.04430382942997846,-0.02127629309906276,0.0,0.007716322712980839,0.0,0.0,0.0,0.0,-0.02529700336785956,-0.0011988159906731743,0.0,0.0,-0.026666641266666624
2013-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.006622510240340329,0.04433931542141778,0.0,-0.01684592140469421,0.0,0.0,0.0,0.0,0.006291772465620626,0.007681398481565571,0.0,0.0,-0.0342466234213723
2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.013157882336391813,0.0003001156134418981,0.0,-0.0015572852254887026,0.0,0.0,0.0,0.0,-0.007815607560201054,0.018103880105448278,0.0,0.0,0.014184383953020241
2013-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.006666660333333185,0.009736103190555179,0.0,0.02418111728746375,0.0,-0.11428569237142827,0.0,-0.10714284897503623,0.058290741199034546,0.00842266844471995,0.0,0.0,0.08391609035356273
2013-04-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.01324502061313082,0.00686968418985523,0.0,0.05483621655973425,0.0,0.0,0.0,0.0,-0.012281332014236646,0.01113736343911742,0.0,0.0,0.0
2013-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.020134208864916125,-0.005347758608708397,0.0,0.027436764379126677,0.0,0.0,0.0,0.1999999829714283,0.011680386364542716,0.015603299013717375,0.0,0.0,-0.04516124861560755
2013-04-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.04605258821026614,-0.009491962133584275,0.0,0.0,0.0,0.0,0.0,0.0,-0.012662831407722508,-0.007456112634816381,0.0,0.0,-0.04729733215987897
2013-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.05517235935743359,0.022010998988718278,0.0,0.012649325177198856,0.0,-0.032258033621228144,0.0,0.0,0.0403620104601039,0.015024027055167366,0.0,0.0,0.021276660504000233
2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.013071883185526767,0.006727250504473314,0.0,0.006245704091953463,0.0,0.0,0.0,0.0,0.007976834731084459,0.03610689904413289,0.0,0.0,0.05555550036265644
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.025806427761914108,-0.005020730251059757,0.0,-0.011724195255333414,0.0,0.0,0.0,-0.33333330968253894,0.00575546819968098,-0.02121207320040286,0.0,0.0,-0.09210525490737531
2013-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011189149873882531,0.0,0.002791265081397043,0.0,0.0,0.0,0.0,0.005722452297969305,0.015037734230163746,0.0,0.0,0.028985479738500297
2013-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.01986753085347126,0.01941884488765888,0.0,0.03479468502640093,0.0,0.0,0.0,0.0,0.02347079521804507,0.012417784193526682,0.0,0.0,0.021126825004465388
2013-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018717708314323955,0.0,0.0006723448797818499,0.0,0.0,0.0,0.0,0.09763722226113103,0.0027981721320307074,0.0,0.0,-0.02758626192009317
2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.02597400187636978,-0.005014266522900823,0.0,-0.0006718931358721258,0.0,0.033333300344445815,0.0,0.4999999467857146,0.0443178492297962,0.012875059217032359,0.0,0.0,-0.02836876790604026
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.039999961866666656,0.01913141301989807,0.0,0.0006723448797818499,0.0,-0.016129016810614072,0.0,0.0,-0.002728125246839075,0.023093400526654317,0.0,0.0,0.029197052306462856
2013-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.10256416132478852,-0.002460954988181885,0.0,0.012097118322855982,0.0,0.0,0.0,0.0,-0.0027355882814084076,0.004762536703625031,0.0,0.0,-0.04964534387103159
2013-05-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0290698085282578,0.010040319308356915,0.0,0.002655792758547104,0.0,0.0,0.0,0.0,-0.009448262121080298,0.00556510737051541,0.0,0.0,0.014925358508576902
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003067300603794454,0.0,0.00927151012980354,0.0,0.0,0.0,0.0,-0.0018461942363764416,0.004099215359023134,0.0,0.0,-0.036764758069311676
2013-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.04790421853598259,0.010905579226473838,0.0,0.01902903882661655,0.0,-0.01639342666487542,0.0,0.0,0.018803932412327473,0.006123522688837202,0.0,0.0,-0.0076335808676646355
2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.01714284080000006,0.03245405105900634,0.0,0.009658983597509385,0.0,0.0,0.0,0.0,-0.006959113538576367,0.010752561270488625,0.0,0.0,-0.030769202513608596
2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.028089928260321306,-0.01312387238589352,0.0,-0.014668470329198713,0.0,0.0,0.0,0.0,-0.00914076333504199,-0.007828007434973472,0.0,0.0,0.01587300083396337
2013-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.01092895105527214,0.00587478445040146,0.0,0.04466034499635163,0.0,0.0,0.0,0.0,0.023062719199243187,0.02083726223200455,0.0,0.0,-0.05468744911254775
2013-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.01621620054813744,-0.0007149238700397964,0.0,0.010532406074888145,0.0,0.0,0.0,-0.2833333132420628,-0.02885485055201409,-0.001981487416297334,0.0,0.0,0.08264454673656418
2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017170617531384602,0.0,-0.007357155746185229,0.0,0.1833332505611145,0.0,0.0,0.026307655752319414,-0.003772743644644194,0.0,0.0,-0.03053432339432316
2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01935014898324161,0.0,-0.024089073442641218,0.0,-0.014084493947629007,0.0,0.0,0.02744268470864797,-0.005381789244239266,0.0,0.0,0.0
2013-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.05319150221027624,-0.007454370947786004,0.0,-0.003164505159630293,0.0,0.014285700814285374,0.0,0.0,0.016436757978407046,0.0040080308281562615,0.0,0.0,0.06299216071114211
2013-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.06060600219314427,-0.010727204028481818,0.0,-0.005714487466042084,0.0,-0.014084493947629007,0.0,0.0,0.009240530003829406,0.005389309102405759,0.0,0.0,0.022222200645267698
2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.004761900454421486,0.009103121302560746,0.0,0.0063860879506332235,0.0,0.0,0.0,0.0,0.013161713381871776,0.017073677747374782,0.0,0.0,0.043478305948330354
2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.07582942831967165,-0.014706015581318899,0.0,-0.004470335889978694,0.0,0.0,0.0,0.39534879809163237,-0.006212964796607601,0.005898639871211531,0.0,0.0,0.013888875073303053
2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.008810564391313447,0.0028215421003823238,0.0,0.0,0.0,-0.11428569237142827,0.0,0.0,0.024722933734280916,-0.0025412639071692444,0.0,0.0,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.06550212205049388,0.0005282669543023033,0.0,-0.01411150283510565,0.0,0.0,0.0,0.0,-0.004714354444728008,-0.017636404207307943,0.0,0.0,-0.020548006724055434
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.014018677537121826,-0.0041207210449425435,0.0,0.02147044050170699,0.0,0.0,0.0,0.0,0.038172166086088755,0.006582240471329159,0.0,0.0,-0.013986001142842652
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.013824871126802973,-0.009831288807293004,0.0,-0.00828014227695495,0.0,-0.06451616321019737,0.0,-0.16666665484126952,0.03730544838263561,-0.00753041608268612,0.0,0.0,-0.07092200437503193
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000698426858964929,0.0,-0.03725110879634885,0.0,0.12068964640606406,0.0,0.0,-0.012677914740921281,-0.010982286290727172,0.0,0.0,-0.0076335808676646355
2013-06-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.009345896411035226,0.005746123651559465,0.0,0.0013339473406290825,0.0,0.0,0.0,0.0,-0.008909833637656961,0.011710444722057511,0.0,0.0,-0.06923070577100365
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.02830186133855317,0.0174524100041491,0.0,0.024650415521889624,0.0,0.0,0.0,0.0,0.009518745033864295,0.004789019973666875,0.0,0.0,-0.01652890931425499
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.024271822178809854,0.011924067827855378,0.0,-0.010403397013696969,0.0,0.0,0.0,0.0,0.03509695653847289,0.0,0.0,0.0,-0.09243698236353326
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.047393322071829225,-0.011693789392445364,0.0,-0.015111324691892802,0.0,0.0,0.0,0.0,0.0045545857153534985,-0.01092368019231782,0.0,0.0,-0.0925926109516454
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.004975119675255435,-0.0088995925791997,0.0,-0.014009661754537106,0.0,0.0,0.0,0.0,0.002015195200116615,-0.015060197011966037,0.0,0.0,-0.020408204296125887
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.024999976149999936,0.005757026236204776,0.0,0.020974095695629025,0.0,0.030769294203552455,0.0,0.0,0.0035193022044985867,0.019164260308458303,0.0,0.0,0.197916668703342
