Date,Open,High,Low,Close,Volume
2017-06-29,2442.3798828125,2442.7299804688,2405.6999511719,2419.6999511719,3869560000.0
2017-06-30,2429.1999511719,2432.7099609375,2421.6499023438,2423.4099121094,3366030000.0
2017-07-03,2431.3898925781,2439.169921875,2428.6899414062,2429.0100097656,1901480000.0
2017-07-05,2430.7800292969,2434.8999023438,2422.0500488281,2432.5400390625,3368150000.0
2017-07-06,2423.4399414062,2424.2800292969,2407.6999511719,2409.75,3368710000.0
2017-07-07,2413.5200195312,2426.919921875,2413.5200195312,2425.1799316406,2929390000.0
2017-07-10,2424.5100097656,2432.0,2422.2700195312,2427.4299316406,3009880000.0
2017-07-11,2427.3500976562,2429.3000488281,2412.7900390625,2425.5300292969,3108800000.0
2017-07-12,2435.75,2445.7600097656,2435.75,2443.25,3176900000.0
2017-07-13,2444.9899902344,2449.3200683594,2441.6899414062,2447.830078125,3068510000.0
2017-07-14,2449.1599121094,2463.5400390625,2446.6899414062,2459.2700195312,2738460000.0
