Date,Open,High,Low,Close,Volume,FearGreed,VIX
2022-01-07,4697.66015625,4707.9501953125,4662.740234375,4677.0297851562,4181510000.0,0.5774100539049768,1.2567665286386853
2022-01-10,4655.33984375,4673.0200195312,4582.240234375,4670.2900390625,4511810000.0,0.6009778112072207,1.2036886267844158
2022-01-11,4669.1401367188,4714.1298828125,4638.2700195312,4713.0698242188,4101590000.0,0.6632819355647487,1.1227000183318705
2022-01-12,4728.58984375,4748.830078125,4706.7099609375,4726.3500976562,4048220000.0,0.6611508085746521,1.0504312962413116
2022-01-13,4733.5600585938,4744.1298828125,4650.2900390625,4659.0297851562,4251730000.0,0.6138899335589821,1.048961659244976
2022-01-14,4637.990234375,4665.1298828125,4614.75,4662.8500976562,4338490000.0,0.659395762818102,1.0568148606825716
2022-01-18,4632.240234375,4632.240234375,4568.7001953125,4577.1098632812,4748700000.0,0.633195436881033,1.2010432207460744
2022-01-19,4588.0297851562,4611.5498046875,4530.2001953125,4532.759765625,4465740000.0,0.521875391751285,1.2437811290605048
2022-01-20,4547.3500976562,4602.1098632812,4477.9501953125,4482.7299804688,4640870000.0,0.4505453177886423,1.4053452946238418
2022-01-21,4471.3798828125,4494.5200195312,4395.33984375,4397.9399414062,5589100000.0,0.29497304751159587,1.480364610256469
2022-01-24,4356.3198242188,4417.3500976562,4222.6201171875,4410.1298828125,6928110000.0,0.24984329948602232,1.5146149419218344
2022-01-25,4366.6401367188,4411.009765625,4287.1098632812,4356.4501953125,5145050000.0,0.22176256738122105,1.5209540160068347
2022-01-26,4408.4301757812,4453.2299804688,4304.7998046875,4349.9301757812,5570640000.0,0.20446283063808454,1.4437238617780799
2022-01-27,4380.580078125,4428.740234375,4309.5,4326.509765625,5214200000.0,0.193055033220509,1.3295300548205171
2022-01-28,4336.1899414062,4432.7202148438,4292.4599609375,4431.8500976562,5031090000.0,0.2589946095023192,1.1892610642398311
2022-01-31,4431.7900390625,4516.8901367188,4414.0200195312,4515.5498046875,5098610000.0,0.3259370690735866,0.9969712175698305
2022-02-01,4519.5698242188,4550.490234375,4483.5297851562,4546.5400390625,4816830000.0,0.34599473486273036,0.8218627658172155
2022-02-02,4566.3901367188,4595.3100585938,4544.3198242188,4589.3798828125,4481580000.0,0.32092265262630065,0.7120405395618224
2022-02-03,4535.41015625,4542.8798828125,4470.3901367188,4477.4399414062,4401970000.0,0.2865738999623919,0.7074038220651837
2022-02-04,4482.7900390625,4539.66015625,4451.5,4500.5297851562,4706290000.0,0.3058794032844428,0.7623138006699226
2022-02-07,4505.75,4521.8598632812,4471.4702148438,4483.8701171875,4228480000.0,0.3097655760310894,0.818190378443206
2022-02-08,4480.0200195312,4531.3198242188,4465.3999023438,4521.5400390625,4459620000.0,0.32267769838285076,0.804980114217462
2022-02-09,4547.0,4590.0297851562,4547.0,4587.1801757812,4524350000.0,0.36931177134261,0.7949443081504519
2022-02-10,4553.240234375,4588.919921875,4484.3100585938,4504.080078125,5314860000.0,0.381095649993732,0.8717452473985194
2022-02-11,4506.2700195312,4526.330078125,4401.41015625,4418.6401367188,5251500000.0,0.317036479879654,1.048097831381651
2022-02-14,4412.6098632812,4426.2202148438,4364.83984375,4401.669921875,4600390000.0,0.2819355647486524,1.2554186713081945
2022-02-15,4429.2797851562,4472.7700195312,4429.2797851562,4471.0698242188,4430830000.0,0.335589820734612,1.2659592262036619
2022-02-16,4455.75,4489.5498046875,4429.6801757812,4475.009765625,4283640000.0,0.3621662279052276,1.1599631098901795
2022-02-17,4456.0600585938,4456.0600585938,4373.8100585938,4380.259765625,4539420000.0,0.3668045631189671,1.1197135256288515
2022-02-18,4384.5698242188,4394.6000976562,4327.2202148438,4348.8701171875,4708060000.0,0.3298232418202332,1.1331452063960386
2022-02-22,4332.740234375,4362.1201171875,4267.1098632812,4304.759765625,5121900000.0,0.32054657139275416,1.193881007055675
2022-02-23,4324.9301757812,4341.509765625,4221.509765625,4225.5,4797430000.0,0.1956876018553341,1.182033077400695
2022-02-24,4155.7700195312,4294.7299804688,4114.6499023438,4288.7001953125,6752130000.0,0.22602482136141408,1.1585986976564542
2022-02-25,4298.3798828125,4385.33984375,4286.830078125,4384.6499023438,5177060000.0,0.31264886548827886,1.1067546123553436
2022-02-28,4354.169921875,4388.83984375,4315.1201171875,4373.9399414062,6071370000.0,0.2791776357026451,1.0701249745997048
2022-03-01,4363.1401367188,4378.4501953125,4279.5400390625,4306.259765625,5846230000.0,0.24783753290710794,1.0977877817274868
2022-03-02,4322.5600585938,4401.4799804688,4322.5600585938,4386.5400390625,5337870000.0,0.18340228155948352,1.1264168842520392
2022-03-03,4401.3100585938,4416.7797851562,4345.5600585938,4363.490234375,5039890000.0,0.23229284192052152,1.0937354932944645
2022-03-04,4342.1201171875,4342.1201171875,4284.9799804688,4328.8701171875,5797380000.0,0.1876645355396766,1.046342693659527
2022-03-07,4327.009765625,4327.009765625,4199.8500976562,4201.08984375,6940470000.0,0.1717437633195437,1.0979923051019873
2022-03-08,4202.66015625,4276.9399414062,4157.8701171875,4170.7001953125,7243120000.0,0.1688604738623543,1.1411018418012624
2022-03-09,4223.1000976562,4299.3999023438,4223.1000976562,4277.8798828125,5662670000.0,0.18590948978312652,1.1407763318520436
2022-03-10,4252.5498046875,4268.2797851562,4209.7998046875,4259.5200195312,4980830000.0,0.18503196690485146,1.0375817192224641
2022-03-11,4279.5,4291.009765625,4200.490234375,4204.3100585938,4938640000.0,0.1988216121348878,0.9495436982176187
2022-03-14,4202.75,4247.5698242188,4161.7202148438,4173.1098632812,5574920000.0,0.17926538799047262,0.930955866333637
2022-03-15,4188.8198242188,4271.0498046875,4187.8999023438,4262.4501953125,5392470000.0,0.23392252726588944,0.9404767830524056
2022-03-16,4288.1401367188,4358.8999023438,4251.990234375,4357.8598632812,6309750000.0,0.27654506706782,0.8909066335530197
2022-03-17,4345.1098632812,4412.669921875,4335.6499023438,4411.669921875,4985090000.0,0.3814717312272785,0.8074663293758799
2022-03-18,4407.33984375,4465.3999023438,4390.5698242188,4463.1201171875,8278430000.0,0.44164472859470977,0.7351717238545065
2022-03-21,4462.3999023438,4481.75,4424.2998046875,4461.1801757812,4869820000.0,0.47348627303497554,0.7295193837188967
2022-03-22,4469.1000976562,4522.0,4469.1000976562,4511.6098632812,4754840000.0,0.5182399398270026,0.7282174115696977
2022-03-23,4493.1000976562,4501.0698242188,4455.8100585938,4456.240234375,4550670000.0,0.5265137269650245,0.7646053992308497
2022-03-24,4469.9799804688,4520.580078125,4465.169921875,4520.16015625,4131390000.0,0.5479503572771718,0.7670407755320175
2022-03-25,4522.91015625,4546.0297851562,4501.0698242188,4543.0600585938,4305020000.0,0.5787890184279804,0.7710215098889861
2022-03-28,4541.08984375,4575.6499023438,4517.6899414062,4575.5200195312,4312260000.0,0.6024821361414066,0.739470938285131
2022-03-29,4602.8598632812,4637.2998046875,4589.66015625,4631.6000976562,5085910000.0,0.6206593957628181,0.7288790255352243
2022-03-30,4624.2001953125,4627.7700195312,4581.3198242188,4602.4501953125,4385570000.0,0.6217876394634574,0.7329911488760444
2022-03-31,4599.0200195312,4603.0698242188,4530.41015625,4530.41015625,4823020000.0,0.7020183026200326,0.8041436904924815
2022-04-01,4540.3198242188,4548.7001953125,4507.5698242188,4545.8598632812,4562940000.0,0.7095399272909615,0.8676742148753989
2022-04-04,4547.9702148438,4583.5,4539.2099609375,4582.6401367188,4547350000.0,0.7328569637708411,0.8880205068574325
2022-04-05,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4800620000.0,0.5604863983953867,0.9263611620128923
2022-04-06,4494.169921875,4503.9399414062,4450.0400390625,4481.1499023438,4986830000.0,0.5415569763068823,1.041093764569972
2022-04-07,4474.6499023438,4521.16015625,4450.2998046875,4500.2099609375,4821490000.0,0.5469474739877147,1.1615375905257557
2022-04-08,4494.1499023438,4520.41015625,4474.6000976562,4488.2797851562,4083200000.0,0.5376708035602357,1.161857074618225
2022-04-11,4462.6401367188,4464.3500976562,4408.3798828125,4412.5297851562,4266290000.0,0.5039488529522377,1.1851015854013738
2022-04-12,4437.58984375,4471.0,4381.33984375,4397.4501953125,4152090000.0,0.48715055785382977,1.2136370402276244
2022-04-13,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,3828150000.0,0.48389118716309387,1.2051149413341262
2022-04-14,4449.1201171875,4460.4599609375,4390.7700195312,4392.58984375,4083090000.0,0.45957126739375703,1.1224938425337285
2022-04-18,4385.6298828125,4410.3100585938,4370.2998046875,4391.6899414062,3910490000.0,0.43123981446659143,1.02541283700605
2022-04-19,4390.6298828125,4471.0297851562,4390.6298828125,4462.2099609375,4108120000.0,0.4566879779365676,0.9833542105367958
2022-04-20,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4290450000.0,0.5028206092515983,0.9132597126104054
2022-04-21,4489.169921875,4512.9399414062,4384.4702148438,4393.66015625,4636890000.0,0.44803810956499934,0.9245343768055775
2022-04-22,4385.830078125,4385.830078125,4267.6201171875,4271.7797851562,4651940000.0,0.3563996489908487,1.0752006326305519
2022-04-25,4255.33984375,4299.0200195312,4200.8198242188,4296.1201171875,5240040000.0,0.335589820734612,1.2130329810363845
2022-04-26,4278.1401367188,4278.1401367188,4175.0400390625,4175.2001953125,4689970000.0,0.18427980443775854,1.412555428820974
2022-04-27,4186.5200195312,4240.7099609375,4162.8999023438,4183.9599609375,4769680000.0,0.16384605741506833,1.4195718223442915
2022-04-28,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4854180000.0,0.2640090259496052,1.407528240825866
2022-04-29,4253.75,4269.6801757812,4124.2797851562,4131.9301757812,5084030000.0,0.13952613764573146,1.3055995153768098
2022-05-02,4130.6098632812,4169.8100585938,4062.5100097656,4155.3798828125,5163790000.0,0.12623793406042372,1.2388013636336102
2022-05-03,4159.7797851562,4200.1000976562,4147.080078125,4175.4799804688,4582050000.0,0.34210856211608376,1.1667550593254075
2022-05-04,4181.1801757812,4307.66015625,4148.91015625,4300.169921875,5136360000.0,0.24069198946972548,0.980571595225764
2022-05-05,4270.4301757812,4270.4301757812,4106.009765625,4146.8701171875,5077030000.0,0.12448288830387363,0.9142805234984833
2022-05-06,4128.169921875,4157.6899414062,4067.9099121094,4123.33984375,5116940000.0,0.1133258117086624,0.9214194556620742
2022-05-09,4081.2700195312,4081.2700195312,3975.4799804688,3991.2399902344,5954520000.0,0.06255484517989218,1.045616217777602
2022-05-10,4035.1799316406,4068.8200683594,3958.169921875,4001.0500488281,5885820000.0,0.05265137269650245,1.0794854576677588
2022-05-11,3990.080078125,4049.0900878906,3928.8200683594,3935.1799316406,5816140000.0,0.010404914128118342,1.1149585847397798
2022-05-12,3903.9499511719,3964.8000488281,3858.8701171875,3930.080078125,6286450000.0,0.0,1.0539253577012089
2022-05-13,3963.8999023438,4038.8798828125,3963.8999023438,4023.8898925781,5183340000.0,0.10141657264635828,1.0069553823436515
2022-05-16,4013.0200195312,4046.4599609375,3983.9899902344,4008.0100097656,4415030000.0,0.10705779114955497,0.9420562623869545
2022-05-17,4052.0,4090.7199707031,4033.9299316406,4088.8500976562,4841410000.0,0.15043249341857842,0.8548598820480705
2022-05-18,4051.9799804688,4051.9799804688,3911.9099121094,3923.6799316406,5103220000.0,0.042622539801930544,0.8667091215352513
2022-05-19,3899.0,3945.9599609375,3876.580078125,3900.7900390625,5113550000.0,0.1317537921524383,0.908928327139771
2022-05-20,3927.7600097656,3943.419921875,3810.3200683594,3901.3601074219,5130730000.0,0.11859094897831267,0.972439154083086
2022-05-23,3919.419921875,3981.8798828125,3909.0400390625,3973.75,4420030000.0,0.18415444402657644,0.9603448787034726
2022-05-24,3942.9399414062,3955.6799316406,3875.1298828125,3941.4799804688,4923190000.0,0.16046132631315033,0.9815741566257731
2022-05-25,3929.5900878906,3999.330078125,3925.0300292969,3978.7299804688,4802560000.0,0.18014291086874767,0.9849500067228258
2022-05-26,3984.6000976562,4075.1398925781,3984.6000976562,4057.8400878906,4709970000.0,0.2621286197818729,0.9905604250019299
2022-05-27,4077.4299316406,4158.490234375,4077.4299316406,4158.240234375,4375620000.0,0.33019932305377964,0.9338529347474629
2022-05-31,4151.08984375,4168.33984375,4104.8798828125,4132.1499023438,6822640000.0,0.46207847561740006,0.8965940400153881
2022-06-01,4149.7797851562,4166.5400390625,4073.8500976562,4101.2299804688,4531800000.0,0.46884793782123607,0.8617366020399065
2022-06-02,4095.4099121094,4177.509765625,4074.3701171875,4176.8198242188,4405790000.0,0.521875391751285,0.8748133953943296
2022-06-03,4137.5698242188,4142.669921875,4098.669921875,4108.5400390625,3711110000.0,0.4044126864736116,0.8703484108486638
2022-06-06,4134.7202148438,4168.7797851562,4109.1801757812,4121.4301757812,4332700000.0,0.4964272282813087,0.8820735437091493
2022-06-07,4096.4702148438,4164.8598632812,4080.1899414062,4160.6801757812,4248210000.0,0.5319042246458568,0.8932736389632019
2022-06-08,4147.1201171875,4160.1401367188,4107.2001953125,4115.7700195312,4159470000.0,0.5629936066190296,0.9088262908085386
2022-06-09,4101.6499023438,4119.1000976562,4017.169921875,4017.8200683594,4134170000.0,0.5498307634449041,0.9493155690477973
2022-06-10,3974.3898925781,3974.3898925781,3900.1599121094,3900.8601074219,4889640000.0,0.46132631315030714,1.0393894435369386
2022-06-13,3838.1499023438,3838.1499023438,3734.3000488281,3749.6298828125,5636890000.0,0.27441394007772346,1.2127116672444291
2022-06-14,3763.5200195312,3778.1799316406,3705.6799316406,3735.4799804688,5153890000.0,0.2172495925786637,1.306702154186711
2022-06-15,3764.0500488281,3837.5600585938,3722.3000488281,3789.9899902344,5530480000.0,0.3266892315406795,1.3138259863079236
2022-06-16,3728.1799316406,3728.1799316406,3639.7700195312,3666.7700195312,5644930000.0,0.1817725962141156,1.2252607299055578
2022-06-17,3665.8999023438,3707.7099609375,3636.8701171875,3674.8400878906,8520740000.0,0.17211984455309015,1.148389663562644
2022-06-21,3715.3100585938,3779.6499023438,3715.3100585938,3764.7900390625,5292260000.0,0.2072207596840918,1.1254938116587583
2022-06-22,3733.8898925781,3801.7900390625,3717.6899414062,3759.8898925781,5058990000.0,0.29697881409051025,1.0198601458391245
2022-06-23,3774.7099609375,3802.580078125,3743.5200195312,3795.7299804688,5098640000.0,0.29509840792277797,0.9539092041761685
2022-06-24,3821.75,3913.6499023438,3821.75,3911.7399902344,8120260000.0,0.3467468973298233,0.8946913120542205
2022-06-27,3920.7600097656,3927.7199707031,3889.6599121094,3900.1101074219,4325310000.0,0.3456186536291839,0.8623809951551126
2022-06-28,3913.0,3945.8601074219,3820.1398925781,3821.5500488281,4270120000.0,0.31264886548827886,0.8768392116959868
2022-06-29,3825.0900878906,3836.5,3799.0200195312,3818.830078125,4211240000.0,0.29259119969913505,0.917485693405806
2022-06-30,3785.9899902344,3818.9899902344,3738.669921875,3785.3798828125,4840070000.0,0.2653879904726088,0.9562052133859897
2022-07-01,3781.0,3829.8200683594,3752.1000976562,3825.330078125,4046950000.0,0.2678951986962517,0.9588603098838445
2022-07-05,3792.6101074219,3832.1899414062,3742.0600585938,3831.3898925781,5076590000.0,0.2378087000125361,0.9672874336117797
2022-07-06,3831.9799804688,3870.9099121094,3809.3701171875,3845.080078125,4417720000.0,0.24608248715055786,0.9469270449339596
2022-07-07,3858.8500976562,3910.6298828125,3858.8500976562,3902.6201171875,4057770000.0,0.3058794032844428,0.9510759961443923
2022-07-08,3888.2600097656,3918.5,3869.3400878906,3899.3798828125,3521620000.0,0.3527641970665664,0.9151912314351003
2022-07-11,3880.9399414062,3880.9399414062,3847.2199707031,3854.4299316406,3423480000.0,0.340604237181898,0.9092709815402762
2022-07-12,3851.9499511719,3873.4099121094,3802.3601074219,3818.8000488281,3817210000.0,0.33985207471480505,0.9338077074357506
2022-07-13,3779.669921875,3829.4399414062,3759.0700683594,3801.7800292969,4109390000.0,0.3019932305377962,0.9917465532871311
2022-07-14,3763.9899902344,3796.4099121094,3721.5600585938,3790.3798828125,4199690000.0,0.2922151184655886,1.008665594536283
2022-07-15,3818.0,3863.6201171875,3817.1799316406,3863.1599121094,4143800000.0,0.37720947724708537,0.9692129346381578
2022-07-18,3883.7900390625,3902.4399414062,3818.6298828125,3830.8500976562,4046870000.0,0.409803184154444,0.9431977274468423
2022-07-19,3860.7299804688,3939.8100585938,3860.7299804688,3936.6899414062,4041070000.0,0.45267644477873886,0.9183624589412932
2022-07-20,3935.3200683594,3974.1298828125,3922.0300292969,3959.8999023438,4185300000.0,0.512598721323806,0.9289737193445196
2022-07-21,3955.4699707031,3999.2900390625,3927.6398925781,3998.9499511719,4132790000.0,0.5641218503196691,0.8950201971609877
2022-07-22,3998.4299316406,4012.4399414062,3938.8601074219,3961.6298828125,3979240000.0,0.49178889306756923,0.8688413106336439
2022-07-25,3965.7199707031,3975.3000488281,3943.4599609375,3966.8400878906,3568340000.0,0.4889056036103799,0.8743169918761684
2022-07-26,3953.2199707031,3953.2199707031,3910.7399902344,3921.0500488281,3778950000.0,0.48639839538673685,0.9338173922751943
2022-07-27,3951.4299316406,4039.5600585938,3951.4299316406,4023.6101074219,4112180000.0,0.5444402657640718,0.9666504525011529
2022-07-28,4026.1298828125,4078.9499511719,3992.9699707031,4072.4299316406,4413000000.0,0.5677573022439514,0.9708574854192726
2022-07-29,4087.330078125,4140.1499023438,4079.2199707031,4130.2900390625,4616360000.0,0.6167732230161714,0.8986829531260039
2022-08-01,4112.3798828125,4144.9501953125,4096.0200195312,4118.6298828125,4202810000.0,0.700639338097029,0.9063993117856746
2022-08-02,4104.2099609375,4140.4702148438,4079.8100585938,4091.1899414062,4727710000.0,0.6790773473736994,0.9581050009476506
2022-08-03,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4351760000.0,0.7153065062053403,0.9933159562974674
2022-08-04,4154.8500976562,4161.2900390625,4135.419921875,4151.9399414062,4283320000.0,0.7309765576031089,0.9658572426774312
2022-08-05,4115.8701171875,4151.580078125,4107.3100585938,4145.1899414062,4085940000.0,0.7535414316158957,0.8966499612138902
2022-08-08,4155.9301757812,4186.6201171875,4128.9702148438,4140.0600585938,4221090000.0,0.7714679704149429,0.8933926989158123
2022-08-09,4133.1098632812,4137.2998046875,4112.08984375,4122.4702148438,3913090000.0,0.7679578789018427,0.929515288622877
2022-08-10,4181.0200195312,4211.0297851562,4177.259765625,4210.240234375,4546010000.0,0.7761063056286824,0.9149272489277033
2022-08-11,4227.3999023438,4257.91015625,4201.41015625,4207.2700195312,4630200000.0,0.7851322552337971,0.8975680212445569
2022-08-12,4225.0200195312,4280.4702148438,4219.7797851562,4280.1499023438,3788010000.0,0.8127115456938699,0.8361332911323651
2022-08-15,4269.3701171875,4301.7900390625,4256.8999023438,4297.1401367188,3696830000.0,0.797668296352012,0.8698791247735062
2022-08-16,4290.4599609375,4325.2797851562,4277.7700195312,4305.2001953125,4329820000.0,0.8115833019932305,0.892445080298733
2022-08-17,4280.3999023438,4302.1801757812,4253.080078125,4274.0400390625,3885030000.0,0.8015544690986587,0.9280347033107966
2022-08-18,4273.1298828125,4292.5297851562,4261.9799804688,4283.740234375,3340330000.0,0.7919017174376333,0.9333174531133572
2022-08-19,4266.3100585938,4266.3100585938,4218.7001953125,4228.4799804688,3761340000.0,0.7585558480631817,0.9757263545101025
2022-08-22,4195.080078125,4195.080078125,4129.8598632812,4137.990234375,3907430000.0,0.7159333082612511,1.0982121519379122
2022-08-23,4133.08984375,4159.7700195312,4124.0297851562,4128.7299804688,3823520000.0,0.6798295098407923,1.2405816493284156
2022-08-24,4126.5498046875,4156.5600585938,4119.9702148438,4140.7700195312,3583630000.0,0.6808323931302495,1.2796708380892488
2022-08-25,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,3566870000.0,0.6902344239689105,1.185670324370819
2022-08-26,4198.740234375,4203.0400390625,4057.6599121094,4057.6599121094,3832750000.0,0.6586436003510092,1.1623138556867216
2022-08-29,4034.580078125,4062.9899902344,4017.419921875,4030.6101074219,3396510000.0,0.6404663407295976,1.2004805548753699
2022-08-30,4041.25,4044.9799804688,3965.2099609375,3986.1599121094,3835860000.0,0.5841795161088128,1.2624683154960437
2022-08-31,4000.669921875,4015.3701171875,3954.5300292969,3955.0,4542490000.0,0.612887050269525,1.2073156750260923
2022-09-01,3936.7299804688,3970.2299804688,3903.6499023438,3966.8500976562,4152250000.0,0.5787890184279804,1.1313750738731765
2022-09-02,3994.6599121094,4018.4299316406,3906.2099609375,3924.2600097656,3665850000.0,0.4921649743011157,1.0694412183850233
2022-09-06,3930.8898925781,3942.5500488281,3886.75,3908.1899414062,4127340000.0,0.4692240190547825,1.070507939516046
2022-09-07,3909.4299316406,3987.8898925781,3906.0300292969,3979.8701171875,3890320000.0,0.4566879779365676,1.0430667644522134
2022-09-08,3959.9399414062,4010.5,3944.8100585938,4006.1799316406,3966850000.0,0.4659646483640466,0.9903418034007924
2022-09-09,4022.9399414062,4076.8100585938,4022.9399414062,4067.3601074219,3901940000.0,0.5089632693995236,0.880578150997875
2022-09-12,4083.669921875,4119.2797851562,4083.669921875,4110.41015625,3814200000.0,0.5566002256487401,0.8724410908966939
2022-09-13,4037.1201171875,4037.1201171875,3921.2800292969,3932.6899414062,4224550000.0,0.41907985458192304,0.9568363781926916
2022-09-14,3940.7299804688,3961.9399414062,3912.1799316406,3946.0100097656,4293240000.0,0.4850194308637332,1.0413078903084674
2022-09-15,3932.4099121094,3959.1398925781,3888.2800292969,3901.3500976562,4441830000.0,0.4696001002883289,1.0979221173375986
2022-09-16,3880.9499511719,3880.9499511719,3837.080078125,3873.330078125,7954650000.0,0.40228155948351507,1.0678842571598872
2022-09-19,3849.9099121094,3900.4499511719,3838.5,3899.8898925781,3766850000.0,0.4150683214240943,1.0557119397068218
2022-09-20,3875.2299804688,3876.0100097656,3827.5400390625,3855.9299316406,4058050000.0,0.4125611132004513,1.0756981597901158
2022-09-21,3871.3999023438,3907.0700683594,3789.4899902344,3789.9299316406,4078330000.0,0.300990347248339,1.0903449038005641
2022-09-22,3782.3601074219,3790.8999023438,3749.4499511719,3757.9899902344,4284600000.0,0.26689231540679453,1.0989319665571617
2022-09-23,3727.1398925781,3727.1398925781,3647.4699707031,3693.2299804688,5144270000.0,0.23179140027579295,1.1080628914275152
2022-09-26,3682.7199707031,3715.669921875,3644.7600097656,3655.0400390625,4886140000.0,0.18089507333584054,1.1393393965441088
2022-09-27,3686.4399414062,3717.5300292969,3623.2900390625,3647.2900390625,4577740000.0,0.16685470728343993,1.2093725945167624
2022-09-28,3651.9399414062,3736.7399902344,3640.6101074219,3719.0400390625,4684850000.0,0.17337344866491164,1.1854775592803013
2022-09-29,3687.0100097656,3687.0100097656,3610.3999023438,3640.4699707031,4681810000.0,0.12611257364924155,1.1391525793710495
2022-09-30,3633.4799804688,3671.4399414062,3584.1298828125,3585.6201171875,5645360000.0,0.16622790522752917,1.086777510669331
2022-10-03,3609.7800292969,3698.3500976562,3604.9299316406,3678.4299316406,4806680000.0,0.2154945468221136,1.059459886942225
2022-10-04,3726.4599609375,3791.919921875,3726.4599609375,3790.9299316406,5146580000.0,0.3095148552087251,0.9983905929048258
2022-10-05,3753.25,3806.9099121094,3722.6599121094,3783.2800292969,4293180000.0,0.3323304500438762,0.9400183889086351
2022-10-06,3771.9699707031,3797.9299316406,3739.2199707031,3744.5200195312,4252100000.0,0.2499686598972045,0.9316175694962386
2022-10-07,3706.7399902344,3706.7399902344,3620.7299804688,3639.6599121094,4449660000.0,0.20646859721699892,0.964819714743514
2022-10-10,3647.5100097656,3652.169921875,3588.1000976562,3612.3898925781,3834320000.0,0.20308386611508086,1.0323862005407
2022-10-11,3595.8601074219,3640.6599121094,3568.4499511719,3588.8400878906,4759030000.0,0.17161840290836156,1.081166128695974
2022-10-12,3590.830078125,3608.3400878906,3573.8601074219,3577.0300292969,4006830000.0,0.1597091638460574,1.1002352697890732
2022-10-13,3520.3701171875,3685.4099121094,3491.580078125,3669.9099121094,5021680000.0,0.20270778488153443,1.0909153344262492
2022-10-14,3690.4099121094,3712.0,3579.6799316406,3583.0700683594,4243030000.0,0.16622790522752917,1.0610965469545164
2022-10-17,3638.6499023438,3689.7299804688,3638.6499023438,3677.9499511719,4352780000.0,0.25322803058794036,1.0167789937686544
2022-10-18,3746.2600097656,3762.7900390625,3686.5300292969,3719.9799804688,4483740000.0,0.32092265262630065,0.9850826994761606
2022-10-19,3703.1101074219,3728.580078125,3666.5100097656,3695.1599121094,4223800000.0,0.328820358530776,0.9531208197279067
2022-10-20,3689.0500488281,3736.0,3656.4399414062,3665.7800292969,4496620000.0,0.4499185157327316,0.932421998776572
2022-10-21,3657.1000976562,3757.8898925781,3647.419921875,3752.75,5078020000.0,0.5082111069324308,0.9266298272218104
2022-10-24,3762.0100097656,3810.7399902344,3741.6499023438,3797.3400878906,4747930000.0,0.5519618904350005,0.9234245737733269
2022-10-25,3799.4399414062,3862.8500976562,3799.4399414062,3859.1101074219,4843120000.0,0.6038611006644101,0.921881040445696
2022-10-26,3825.9699707031,3886.1499023438,3824.0700683594,3830.6000976562,4817310000.0,0.6343236805816723,0.9096862141147786
2022-10-27,3834.6899414062,3859.9499511719,3803.7900390625,3807.3000488281,4687320000.0,0.6439764322426977,0.8869613686365776
2022-10-28,3808.2600097656,3905.419921875,3808.2600097656,3901.0600585938,4459410000.0,0.6758179766829635,0.8668251857721606
2022-10-31,3881.8500976562,3893.7299804688,3863.1799316406,3871.9799804688,4820620000.0,0.7629434624545569,0.8673774798344204
2022-11-01,3901.7900390625,3911.7900390625,3843.8000488281,3856.1000976562,4481210000.0,0.7560486398395386,0.8599897106229915
2022-11-02,3852.8999023438,3894.4399414062,3758.6799316406,3759.6899414062,4899000000.0,0.6530023818478125,0.8891007235793082
2022-11-03,3733.25,3750.5900878906,3698.1499023438,3719.8898925781,4625290000.0,0.6557603108938197,0.9036920548799822
2022-11-04,3766.9799804688,3796.3400878906,3708.8400878906,3770.5500488281,5400180000.0,0.6682963520120345,0.9067082384998183
2022-11-07,3780.7099609375,3813.9499511719,3764.6999511719,3806.8000488281,4341620000.0,0.7077848815344114,0.9063812738841744
2022-11-08,3817.0200195312,3859.3999023438,3786.2800292969,3828.1101074219,4607640000.0,0.6862228908110818,0.9311576177304104
2022-11-09,3810.9399414062,3818.1999511719,3744.2199707031,3748.5700683594,4645010000.0,0.6368308888053152,0.976411492132791
2022-11-10,3859.8898925781,3958.330078125,3859.8898925781,3956.3701171875,5781260000.0,0.7163093894947976,0.9841365014685484
2022-11-11,3963.7199707031,4001.4799804688,3944.8200683594,3992.9299316406,5593310000.0,0.7589319292967281,0.9314887330185413
2022-11-14,3977.9699707031,4008.9699707031,3956.3999023438,3957.25,4561930000.0,0.7457690861226025,0.8859185737639724
2022-11-15,4006.4099121094,4028.8400878906,3953.169921875,3991.7299804688,5015310000.0,0.7986711796414692,0.9211731262934142
2022-11-16,3976.8200683594,3983.0900878906,3954.3400878906,3958.7900390625,4165320000.0,0.7758555848063182,0.9761791200331504
2022-11-17,3919.2600097656,3954.330078125,3906.5400390625,3946.5600585938,4051780000.0,0.7307258367807447,0.9923029711456138
2022-11-18,3966.3898925781,3979.8898925781,3935.9799804688,3965.3400878906,4037360000.0,0.7163093894947976,0.9653263985717611
2022-11-21,3956.2299804688,3962.0,3933.3400878906,3949.9399414062,3850690000.0,0.7242070953992729,0.9329582861614636
2022-11-22,3965.5100097656,4005.8798828125,3956.8798828125,4003.580078125,3887990000.0,0.7220759684091763,0.8914994892279122
2022-11-23,4000.3000488281,4033.7800292969,3998.6599121094,4027.2600097656,3279720000.0,0.7654506706781999,0.854377125663413
2022-11-25,4023.3400878906,4034.0200195312,4020.7600097656,4026.1201171875,1706460000.0,0.7507835025698885,0.82089322683113
